NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
13022003;CASSIS;43.222167;5.503167;212;20251003;0.2;1;10.5;1;554;9;22.1;1;1036;9;15.9;1;16.3;1;11.6;1;;;;;0;9;1.6;1;;;3.5;1;270;1;1159;9;7.7;1;270;1;1157;9;;;;;;;7.2;1;270;1;1157;9;;
13022003;CASSIS;43.222167;5.503167;212;20251004;0.0;1;10.3;1;259;9;23.2;1;1137;9;17.7;1;16.8;1;12.9;1;;;;;0;9;2.9;1;;;10.1;1;310;9;0;9;22.8;1;330;1;2353;9;;;;;;;18.9;1;330;1;2359;9;;
13022003;CASSIS;43.222167;5.503167;212;20251005;0.0;1;12.0;1;549;9;18.8;1;1245;9;15.0;1;15.4;1;6.8;1;;;;;0;9;6.3;1;;;10.2;1;310;1;1;9;23.4;1;300;1;40;9;;;;;;;19.2;1;300;1;36;9;;
13022003;CASSIS;43.222167;5.503167;212;20251006;0.0;1;11.9;1;356;9;22.5;1;1335;9;15.5;1;17.2;1;10.6;1;;;;;0;9;3.2;1;;;5.5;1;330;1;4;9;11.9;1;330;1;134;9;;;;;;;10.1;1;310;1;32;9;;
13022003;CASSIS;43.222167;5.503167;212;20251007;0.2;1;8.4;1;545;9;21.6;1;1240;9;14.7;1;15.0;1;13.2;1;;;;;0;9;1.8;1;;;4.1;1;350;9;2348;9;5.9;1;340;9;2347;9;;;;;;;5.5;1;340;1;2348;9;;
13022003;CASSIS;43.222167;5.503167;212;20251008;0.2;1;9.2;1;425;9;21.7;1;1125;9;14.6;1;15.5;1;12.5;1;;;;;0;9;1.5;1;;;4.2;1;340;1;13;9;6.4;1;340;1;10;9;;;;;;;5.7;1;340;1;10;9;;
13022003;CASSIS;43.222167;5.503167;212;20251009;0.2;1;11.1;1;316;9;21.5;1;1131;9;15.8;1;16.3;1;10.4;1;;;;;0;9;2.0;1;;;3.5;1;340;9;2334;9;5.5;1;330;1;650;9;;;;;;;5.2;1;330;1;650;9;;
13022003;CASSIS;43.222167;5.503167;212;20251010;0.0;1;12.6;1;612;9;24.8;1;1138;9;17.8;1;18.7;1;12.2;1;;;;;0;9;2.2;1;;;3.7;1;340;1;111;9;6.4;1;350;1;650;9;;;;;;;6.0;1;350;1;650;9;;
13022003;CASSIS;43.222167;5.503167;212;20251011;0.2;1;13.5;1;1915;9;24.9;1;1221;9;18.1;1;19.2;1;11.4;1;;;;;0;9;1.9;1;;;4.0;1;340;1;500;9;6.0;1;340;1;459;9;;;;;;;5.8;1;340;1;459;9;;
13022003;CASSIS;43.222167;5.503167;212;20251012;0.2;1;10.7;1;502;9;23.8;1;1101;9;16.6;1;17.3;1;13.1;1;;;;;0;9;1.5;1;;;3.1;1;170;1;1140;9;6.2;1;190;1;1422;9;;;;;;;5.3;1;190;1;1422;9;;
13022003;CASSIS;43.222167;5.503167;212;20251013;0.0;1;11.6;1;600;9;22.7;1;1150;9;17.0;1;17.2;1;11.1;1;;;;;0;9;1.6;1;;;2.9;1;340;1;203;9;5.6;1;210;1;1245;9;;;;;;;5.0;1;210;1;1245;9;;
13022003;CASSIS;43.222167;5.503167;212;20251014;0.2;1;14.2;1;2305;9;22.8;1;1132;9;17.4;1;18.5;1;8.6;1;;;;;0;9;2.2;1;;;3.7;1;150;1;1312;9;8.3;1;150;1;1312;9;;;;;;;7.4;1;150;1;1312;9;;
13022003;CASSIS;43.222167;5.503167;212;20251015;0.0;1;11.3;1;600;9;22.6;1;1107;9;16.6;1;17.0;1;11.3;1;;;;;0;9;1.8;1;;;3.0;1;320;9;2215;9;6.1;1;130;1;1311;9;;;;;;;5.4;1;130;1;1311;9;;
13022003;CASSIS;43.222167;5.503167;212;20251016;0.2;1;12.0;1;536;9;23.0;1;1324;9;16.8;1;17.5;1;11.0;1;;;;;0;9;2.3;1;;;3.7;1;290;1;1443;9;7.2;1;270;1;1446;9;;;;;;;6.4;1;270;1;1446;9;;
13022003;CASSIS;43.222167;5.503167;212;20251017;0.4;1;10.5;1;549;9;21.5;1;1253;9;15.3;1;16.0;1;11.0;1;;;;;0;9;1.8;1;;;3.0;1;340;1;15;9;5.7;1;210;1;1259;9;;;;;;;5.3;1;180;1;1352;9;;
13022003;CASSIS;43.222167;5.503167;212;20251018;0.0;1;10.5;1;158;9;21.5;1;1156;9;15.4;1;16.0;1;11.0;1;;;;;0;9;1.7;1;;;3.2;1;340;1;46;9;5.7;1;180;1;1048;9;;;;;;;4.9;1;180;1;1048;9;;
13022003;CASSIS;43.222167;5.503167;212;20251019;0.8;1;13.0;1;1803;9;18.5;1;345;9;16.9;1;15.8;1;5.5;1;;;;;0;9;2.5;1;;;4.6;1;150;9;2353;9;10.3;1;150;9;2351;9;;;;;;;9.0;1;150;1;2351;9;;
13022003;CASSIS;43.222167;5.503167;212;20251020;40.2;1;14.8;1;1753;9;18.2;1;1528;9;16.2;1;16.5;1;3.4;1;;;;;0;9;3.1;1;;;5.4;1;170;1;638;9;12.9;1;180;1;713;9;;;;;;;11.6;1;180;1;713;9;;
13022003;CASSIS;43.222167;5.503167;212;20251021;14.2;1;11.2;1;434;9;21.6;1;1238;9;15.5;1;16.4;1;10.4;1;;;;;0;9;0.9;1;;;2.1;1;210;1;1212;9;5.3;1;250;1;1211;9;;;;;;;4.6;1;250;1;1211;9;;
13022003;CASSIS;43.222167;5.503167;212;20251022;0.2;1;13.8;1;1920;9;22.6;1;1330;9;18.2;1;18.2;1;8.8;1;;;;;0;9;2.1;1;;;4.5;1;280;1;1127;9;11.9;1;260;1;540;9;;;;;;;10.8;1;260;1;541;9;;
13022003;CASSIS;43.222167;5.503167;212;20251023;0.2;1;14.4;1;1731;9;20.3;1;835;9;16.6;1;17.4;1;5.9;1;;;;;0;9;4.3;1;;;8.4;1;310;1;954;9;19.0;1;300;1;1352;9;;;;;;;16.9;1;250;1;940;9;;
13022003;CASSIS;43.222167;5.503167;212;20251024;0.0;1;10.2;1;553;9;18.3;1;1405;9;13.6;1;14.3;1;8.1;1;;;;;0;9;2.8;1;;;5.4;1;290;1;12;9;12.9;1;310;1;12;9;;;;;;;12.2;1;310;1;12;9;;
13022003;CASSIS;43.222167;5.503167;212;20251025;0.2;1;10.1;1;2259;9;19.5;1;1205;9;15.1;1;14.8;1;9.4;1;;;;;0;9;2.6;1;;;6.5;1;280;9;2139;9;14.4;1;280;9;2144;9;;;;;;;12.0;1;280;1;2139;9;;
13022003;CASSIS;43.222167;5.503167;212;20251026;0.0;1;11.4;1;1739;9;15.6;1;1155;9;12.6;1;13.5;1;4.2;1;;;;;0;9;5.5;1;;;8.7;1;320;9;1958;9;21.6;1;330;1;1529;9;;;;;;;19.1;1;330;1;1921;9;;
13022003;CASSIS;43.222167;5.503167;212;20251027;0.0;1;9.5;1;541;9;17.2;1;1413;9;13.4;1;13.4;1;7.7;1;;;;;0;9;5.5;1;;;8.7;1;300;1;7;9;19.1;1;280;1;2;9;;;;;;;16.2;1;280;1;15;9;;
13022003;CASSIS;43.222167;5.503167;212;20251028;0.2;1;12.8;1;522;9;20.7;1;1159;9;14.7;1;16.8;1;7.9;1;;;;;0;9;3.9;1;;;9.4;1;310;1;311;9;21.3;1;310;1;315;9;;;;;;;18.1;1;310;1;316;9;;
13022003;CASSIS;43.222167;5.503167;212;20251029;9.4;1;9.4;1;2322;9;17.6;1;826;9;15.4;1;13.5;1;8.2;1;;;;;0;9;3.5;1;;;6.0;1;120;1;1633;9;14.4;1;130;1;1748;9;;;;;;;11.9;1;160;1;1541;9;;
13022003;CASSIS;43.222167;5.503167;212;20251030;0.2;1;13.4;1;649;9;21.2;1;1030;9;16.8;1;17.3;1;7.8;1;;;;;0;9;1.3;1;;;4.4;1;310;1;944;9;8.5;1;300;1;941;9;;;;;;;7.2;1;300;1;943;9;;
13022003;CASSIS;43.222167;5.503167;212;20251031;0.0;1;14.2;1;34;9;19.5;1;843;9;16.7;1;16.9;1;5.3;1;;;;;0;9;1.8;1;;;3.7;1;100;9;2112;9;7.9;1;110;9;2123;9;;;;;;;7.5;1;110;1;2123;9;;
13022003;CASSIS;43.222167;5.503167;212;20251101;1.2;1;16.5;1;2123;9;18.7;1;1110;9;17.6;1;17.6;1;2.2;1;;;;;0;9;3.4;1;;;5.2;1;110;1;226;9;11.5;1;80;1;250;9;;;;;;;10.4;1;80;1;250;9;;
13022003;CASSIS;43.222167;5.503167;212;20251102;0.4;1;13.7;1;1759;9;19.0;1;1217;9;15.6;1;16.4;1;5.3;1;;;;;0;9;3.2;1;;;6.4;1;320;1;1143;9;14.1;1;330;1;1135;9;;;;;;;12.2;1;330;1;1135;9;;
13022003;CASSIS;43.222167;5.503167;212;20251103;0.0;1;10.8;1;1758;9;18.5;1;1334;9;12.8;1;14.7;1;7.7;1;;;;;0;9;3.7;1;;;7.1;1;320;1;611;9;16.7;1;320;1;626;9;;;;;;;15.1;1;320;1;626;9;;
13022003;CASSIS;43.222167;5.503167;212;20251104;0.4;1;6.8;1;346;9;19.2;1;957;9;12.0;1;13.0;1;12.4;1;;;;;0;9;1.7;1;;;3.3;1;150;1;1340;9;7.4;1;150;1;1408;9;;;;;;;6.7;1;160;1;1349;9;;
13022003;CASSIS;43.222167;5.503167;212;20251105;0.2;1;6.8;1;602;9;18.1;1;1010;9;12.0;1;12.5;1;11.3;1;;;;;0;9;1.8;1;;;3.6;1;150;1;1259;9;7.1;1;160;1;1031;9;;;;;;;6.4;1;160;1;1032;9;;
13022003;CASSIS;43.222167;5.503167;212;20251106;16.4;1;8.9;1;2016;9;18.3;1;1140;9;13.3;1;13.6;1;9.4;1;;;;;0;9;3.2;1;;;6.1;1;90;1;1355;9;13.7;1;70;1;1842;9;;;;;;;12.2;1;90;1;1339;9;;
13022003;CASSIS;43.222167;5.503167;212;20251107;0.2;1;10.6;1;1801;9;16.8;1;1124;9;12.7;1;13.7;1;6.2;1;;;;;0;9;2.0;1;;;6.0;1;50;1;2;9;11.1;1;40;1;1;9;;;;;;;10.0;1;40;1;1;9;;
13022003;CASSIS;43.222167;5.503167;212;20251108;0.2;1;9.7;1;2102;9;17.9;1;1208;9;12.8;1;13.8;1;8.2;1;;;;;0;9;2.2;1;;;3.8;1;340;9;2139;9;7.2;1;310;1;1956;9;;;;;;;6.1;1;330;1;2132;9;;
13022003;CASSIS;43.222167;5.503167;212;20251109;0.4;1;7.6;1;527;9;18.4;1;1306;9;11.6;1;13.0;1;10.8;1;;;;;0;9;2.1;1;;;3.9;1;330;1;651;9;6.3;1;330;1;649;9;;;;;;;5.7;1;340;1;717;9;;
13022003;CASSIS;43.222167;5.503167;212;20251110;0.4;1;7.6;1;2306;9;17.3;1;1345;9;11.1;1;12.5;1;9.7;1;;;;;0;9;1.5;1;;;3.5;1;330;9;2211;9;4.9;1;330;9;2203;9;;;;;;;4.5;1;330;1;2209;9;;
13022003;CASSIS;43.222167;5.503167;212;20251111;0.0;1;6.2;1;649;9;17.1;1;1124;9;11.8;1;11.7;1;10.9;1;;;;;0;9;1.5;1;;;3.7;1;340;1;100;9;5.6;1;350;1;48;9;;;;;;;5.1;1;350;1;48;9;;
13022003;CASSIS;43.222167;5.503167;212;20251112;0.0;1;10.7;1;2309;9;19.7;1;1234;9;15.9;1;15.2;1;9.0;1;;;;;0;9;2.7;1;;;4.9;1;130;1;1051;9;10.4;1;120;1;946;9;;;;;;;9.5;1;120;1;946;9;;
13022003;CASSIS;43.222167;5.503167;212;20251113;0.0;1;14.0;1;1700;9;19.8;1;1124;9;16.8;1;16.9;1;5.8;1;;;;;0;9;3.2;1;;;6.2;1;90;9;2204;9;12.5;1;90;9;2318;9;;;;;;;11.8;1;90;1;2318;9;;
13022003;CASSIS;43.222167;5.503167;212;20251114;0.2;1;15.1;1;1805;9;20.1;1;1104;9;17.7;1;17.6;1;5.0;1;;;;;0;9;4.7;1;;;7.6;1;120;9;2311;9;17.8;1;150;9;1955;9;;;;;;;14.8;1;110;1;2014;9;;
13022003;CASSIS;43.222167;5.503167;212;20251115;10.6;1;15.4;1;1638;9;19.5;1;1300;9;17.1;1;17.5;1;4.1;1;;;;;0;9;3.3;1;;;6.0;1;120;1;5;9;13.6;1;130;1;115;9;;;;;;;11.5;1;130;1;115;9;;
13022003;CASSIS;43.222167;5.503167;212;20251116;2.0;1;14.0;1;1728;9;17.1;1;1359;9;15.4;1;15.6;1;3.1;1;;;;;0;9;2.4;1;;;5.2;1;160;1;552;9;10.9;1;260;1;1029;9;;;;;;;9.8;1;150;1;546;9;;
13022003;CASSIS;43.222167;5.503167;212;20251117;0.0;1;11.2;1;554;9;17.1;1;1247;9;12.3;1;14.2;1;5.9;1;;;;;0;9;4.3;1;;;8.1;1;310;1;1805;9;18.8;1;330;1;1842;9;;;;;;;16.6;1;330;1;1842;9;;
13022003;CASSIS;43.222167;5.503167;212;20251118;0.2;1;5.6;1;141;9;15.3;1;1124;9;8.7;1;10.5;1;9.7;1;;;;;0;9;3.8;1;;;7.0;1;340;1;647;9;15.4;1;310;1;20;9;;;;;;;12.5;1;310;1;20;9;;
13022003;CASSIS;43.222167;5.503167;212;20251119;0.0;1;3.4;1;207;9;14.0;1;1106;9;6.8;1;8.7;1;10.6;1;;;;;0;9;1.8;1;;;4.2;1;270;9;2341;9;9.3;1;260;9;2334;9;;;;;;;7.5;1;260;1;2334;9;;
13022003;CASSIS;43.222167;5.503167;212;20251120;0.0;1;2.3;1;2012;9;9.6;1;1203;9;5.6;1;6.0;1;7.3;1;;;;;0;9;4.9;1;;;8.2;1;320;9;2235;9;19.1;1;310;9;2322;9;;;;;;;16.9;1;310;1;2322;9;;
13022003;CASSIS;43.222167;5.503167;212;20251121;0.0;1;0.5;1;510;9;7.0;1;1224;9;3.1;1;3.8;1;6.5;1;;;;;0;9;5.8;1;;;8.8;1;320;1;1753;9;20.4;1;290;1;1747;9;;;;;;;17.3;1;290;1;1751;9;;
13022003;CASSIS;43.222167;5.503167;212;20251122;0.0;1;1.4;1;653;9;8.1;1;1218;9;3.9;1;4.8;1;6.7;1;;;;;0;9;4.8;1;;;8.1;1;330;1;451;9;16.1;1;340;1;510;9;;;;;;;14.4;1;340;1;510;9;;
13022003;CASSIS;43.222167;5.503167;212;20251123;1.6;1;0.4;1;546;9;10.2;1;451;9;6.0;1;5.3;1;9.8;1;;;;;0;9;2.4;1;;;5.6;1;340;1;152;9;8.7;1;330;1;1012;9;;;;;;;7.6;1;340;1;150;9;;
13022003;CASSIS;43.222167;5.503167;212;20251124;0.2;1;5.7;1;1801;9;16.3;1;1248;9;11.6;1;11.0;1;10.6;1;;;;;0;9;1.8;1;;;6.1;1;290;9;2147;9;14.0;1;270;9;2146;9;;;;;;;13.1;1;270;1;2146;9;;
13022003;CASSIS;43.222167;5.503167;212;20251125;0.0;1;6.6;1;652;9;12.1;1;1113;9;8.5;1;9.4;1;5.5;1;;;;;0;9;5.4;1;;;9.0;1;310;9;2239;9;20.2;1;280;1;1331;9;;;;;;;17.5;1;320;1;2232;9;;
13022003;CASSIS;43.222167;5.503167;212;20251126;0.0;1;5.0;1;626;9;11.4;1;1132;9;7.1;1;8.2;1;6.4;1;;;;;0;9;6.2;1;;;9.4;1;320;1;351;9;22.0;1;350;1;346;9;;;;;;;20.1;1;350;1;346;9;;
13022003;CASSIS;43.222167;5.503167;212;20251127;0.0;1;4.3;1;502;9;12.9;1;1232;9;7.2;1;8.6;1;8.6;1;;;;;0;9;3.8;1;;;6.3;1;310;1;207;9;13.4;1;350;1;738;9;;;;;;;10.8;1;300;1;217;9;;
13022003;CASSIS;43.222167;5.503167;212;20251128;0.0;1;2.7;1;556;9;15.4;1;1140;9;7.8;1;9.1;1;12.7;1;;;;;0;9;2.8;1;;;5.0;1;340;1;107;9;7.9;1;330;1;103;9;;;;;;;7.3;1;330;1;105;9;;
13022003;CASSIS;43.222167;5.503167;212;20251129;0.0;1;3.3;1;717;9;14.9;1;1141;9;9.3;1;9.1;1;11.6;1;;;;;0;9;2.0;1;;;4.6;1;340;1;200;9;8.9;1;340;1;523;9;;;;;;;7.9;1;340;1;523;9;;
13022003;CASSIS;43.222167;5.503167;212;20251130;2.2;1;7.0;1;1805;9;12.8;1;1424;9;10.6;1;9.9;1;5.8;1;;;;;0;9;2.1;1;;;4.5;1;290;9;2321;9;10.4;1;310;9;2243;9;;;;;;;8.4;1;310;1;2243;9;;
13022003;CASSIS;43.222167;5.503167;212;20251201;0.0;1;4.3;1;406;9;14.2;1;1258;9;7.6;1;9.3;1;9.9;1;;;;;0;9;2.4;1;;;6.4;1;300;1;633;9;15.0;1;300;1;624;9;;;;;;;13.3;1;300;1;624;9;;
13022003;CASSIS;43.222167;5.503167;212;20251202;6.2;1;4.1;1;2242;9;12.7;1;1131;9;10.5;1;8.4;1;8.6;1;;;;;0;9;2.6;1;;;4.7;1;90;9;2229;9;12.4;1;80;9;2229;9;;;;;;;10.7;1;80;1;2229;9;;
13022003;CASSIS;43.222167;5.503167;212;20251203;14.8;1;8.2;1;1750;9;11.2;1;935;9;9.3;1;9.7;1;3.0;1;;;;;0;9;3.0;1;;;5.8;1;90;1;459;9;12.5;1;90;1;440;9;;;;;;;11.1;1;90;1;428;9;;
13022003;CASSIS;43.222167;5.503167;212;20251204;0.0;1;5.3;1;732;9;13.9;1;1232;9;8.5;1;9.6;1;8.6;1;;;;;0;9;2.6;1;;;6.1;1;300;9;2330;9;12.9;1;290;9;2328;9;;;;;;;11.4;1;290;1;2328;9;;
13022003;CASSIS;43.222167;5.503167;212;20251205;0.0;1;5.0;1;639;9;11.6;1;1303;9;7.1;1;8.3;1;6.6;1;;;;;0;9;4.1;1;;;6.7;1;300;1;807;9;16.8;1;300;1;859;9;;;;;;;14.3;1;300;1;809;9;;
13022003;CASSIS;43.222167;5.503167;212;20251206;0.0;1;3.7;1;2336;9;14.2;1;1211;9;10.1;1;9.0;1;10.5;1;;;;;0;9;2.7;1;;;5.2;1;280;1;1634;9;12.1;1;290;9;1957;9;;;;;;;10.7;1;280;1;1705;9;;
13022003;CASSIS;43.222167;5.503167;212;20251207;0.0;1;10.2;1;428;9;16.8;1;1243;9;13.5;1;13.5;1;6.6;1;;;;;0;9;2.6;1;;;4.9;1;290;1;1000;9;12.2;1;260;1;24;9;;;;;;;9.5;1;300;1;140;9;;
13022003;CASSIS;43.222167;5.503167;212;20251208;0.4;1;6.3;1;720;9;15.8;1;1258;9;11.2;1;11.1;1;9.5;1;;;;;0;9;1.4;1;;;3.3;1;300;1;113;9;9.6;1;310;1;37;9;;;;;;;8.2;1;310;1;37;9;;
13022003;CASSIS;43.222167;5.503167;212;20251209;0.0;1;6.9;1;57;9;14.3;1;1335;9;12.2;1;10.6;1;7.4;1;;;;;0;9;2.9;1;;;5.2;1;120;1;1545;9;11.3;1;110;1;1552;9;;;;;;;10.3;1;110;1;1552;9;;
13022003;CASSIS;43.222167;5.503167;212;20251210;0.0;1;12.8;1;1924;9;14.7;1;1218;9;12.8;1;13.8;1;1.9;1;;;;;0;9;1.7;1;;;3.4;1;110;1;332;9;6.5;1;130;1;1242;9;;;;;;;5.8;1;120;1;328;9;;
13022003;CASSIS;43.222167;5.503167;212;20251211;0.2;1;7.6;1;1758;9;16.8;1;1251;9;11.2;1;12.2;1;9.2;1;;;;;0;9;0.9;1;;;2.3;1;340;1;132;9;4.4;1;160;1;1257;9;;;;;;;3.9;1;160;1;1257;9;;
13022003;CASSIS;43.222167;5.503167;212;20251212;0.0;1;7.5;1;1845;9;14.1;1;1236;9;11.9;1;10.8;1;6.6;1;;;;;0;9;1.7;1;;;3.8;1;330;9;2239;9;6.8;1;350;9;2356;9;;;;;;;6.1;1;350;1;2300;9;;
13022003;CASSIS;43.222167;5.503167;212;20251213;0.2;1;7.2;1;716;9;17.5;1;1107;9;10.7;1;12.4;1;10.3;1;;;;;0;9;2.1;1;;;3.9;1;330;1;26;9;7.0;1;340;1;509;9;;;;;;;6.2;1;340;1;524;9;;
13022003;CASSIS;43.222167;5.503167;212;20251214;0.2;1;4.8;1;237;9;15.3;1;1221;9;9.2;1;10.1;1;10.5;1;;;;;0;9;1.3;1;;;2.6;1;140;1;1151;9;5.9;1;70;9;2139;9;;;;;;;5.6;1;70;1;2139;9;;
13022003;CASSIS;43.222167;5.503167;212;20251215;19.2;1;7.9;1;2321;9;15.9;1;1305;9;13.0;1;11.9;1;8.0;1;;;;;0;9;4.4;1;;;7.2;1;90;1;1206;9;16.8;1;120;1;1940;9;;;;;;;15.7;1;120;1;1940;9;;
13022003;CASSIS;43.222167;5.503167;212;20251216;0.2;1;10.2;1;1759;9;14.2;1;1217;9;11.2;1;12.2;1;4.0;1;;;;;0;9;2.5;1;;;6.3;1;100;1;613;9;15.1;1;100;1;619;9;;;;;;;14.1;1;100;1;619;9;;
13022003;CASSIS;43.222167;5.503167;212;20251217;0.2;1;6.4;1;2304;9;16.2;1;1153;9;11.1;1;11.3;1;9.8;1;;;;;0;9;1.5;1;;;3.0;1;280;1;1419;9;6.1;1;260;1;1411;9;;;;;;;5.5;1;260;1;1411;9;;
13022003;CASSIS;43.222167;5.503167;212;20251218;0.8;1;6.4;1;249;9;15.8;1;1052;9;11.8;1;11.1;1;9.4;1;;;;;0;9;2.5;1;;;4.6;1;100;1;1221;9;10.0;1;80;1;1220;9;;;;;;;8.9;1;80;1;1220;9;;
13022003;CASSIS;43.222167;5.503167;212;20251219;9.2;1;11.7;1;710;9;14.8;1;1231;9;12.8;1;13.3;1;3.1;1;;;;;0;9;1.7;1;;;3.6;1;90;1;1206;9;7.8;1;80;1;1221;9;;;;;;;7.1;1;80;1;1221;9;;
13022003;CASSIS;43.222167;5.503167;212;20251220;1.0;1;10.4;1;404;9;16.2;1;1304;9;12.7;1;13.3;1;5.8;1;;;;;0;9;1.2;1;;;3.4;1;100;1;1427;9;8.7;1;40;9;2359;9;;;;;;;7.3;1;40;1;2359;9;;
13022003;CASSIS;43.222167;5.503167;212;20251221;30.2;1;11.5;1;2048;9;13.7;1;959;9;12.2;1;12.6;1;2.2;1;;;;;0;9;4.6;1;;;6.8;1;100;9;1959;9;15.1;1;110;1;1528;9;;;;;;;13.8;1;90;1;2331;9;;
13022003;CASSIS;43.222167;5.503167;212;20251222;30.2;1;10.0;1;1634;9;12.1;1;957;9;11.0;1;11.1;1;2.1;1;;;;;0;9;4.6;1;;;7.0;1;100;1;139;9;17.7;1;90;1;1041;9;;;;;;;14.6;1;90;1;1041;9;;
13022003;CASSIS;43.222167;5.503167;212;20251223;17.2;1;8.8;1;1716;9;14.4;1;1124;9;10.5;1;11.6;1;5.6;1;;;;;0;9;3.0;1;;;6.1;1;40;1;222;1;13.6;1;;;;;;;;;;;12.4;1;100;1;1026;9;;
13022003;CASSIS;43.222167;5.503167;212;20251224;3.4;1;6.2;1;735;9;13.7;1;1116;9;9.1;1;10.0;1;7.5;1;;;;;0;9;2.5;1;;;5.3;1;330;1;635;9;8.6;1;340;1;858;9;;;;;;;7.7;1;320;1;618;9;;
13022003;CASSIS;43.222167;5.503167;212;20251225;1.2;1;6.8;1;45;9;15.2;1;1118;9;11.0;1;11.0;1;8.4;1;;;;;0;9;3.5;1;;;6.8;1;90;1;1409;9;18.0;1;90;1;1245;9;;;;;;;15.4;1;90;1;1245;9;;
13022003;CASSIS;43.222167;5.503167;212;20251226;0.0;1;9.3;1;356;9;15.0;1;1340;9;11.8;1;12.2;1;5.7;1;;;;;0;9;4.8;1;;;8.3;1;90;1;1038;9;18.2;1;90;1;1003;9;;;;;;;16.1;1;90;1;1003;9;;
13022003;CASSIS;43.222167;5.503167;212;20251227;0.0;1;8.7;1;1623;9;16.8;1;1143;9;11.4;1;12.8;1;8.1;1;;;;;0;9;2.7;1;;;5.9;1;100;1;408;9;11.8;1;90;1;412;9;;;;;;;10.7;1;90;1;402;9;;
13022003;CASSIS;43.222167;5.503167;212;20251228;0.0;1;5.0;1;1754;9;17.8;1;1056;9;8.9;1;11.4;1;12.8;1;;;;;0;9;2.0;1;;;4.2;1;340;1;535;9;7.0;1;330;1;633;9;;;;;;;6.1;1;330;1;633;9;;
13022003;CASSIS;43.222167;5.503167;212;20251229;0.2;1;3.3;1;2029;9;15.2;1;1107;9;8.5;1;9.3;1;11.9;1;;;;;0;9;2.3;1;;;4.6;1;330;1;346;9;7.3;1;340;1;505;9;;;;;;;6.7;1;340;1;517;9;;
13022003;CASSIS;43.222167;5.503167;212;20251230;0.0;1;1.8;1;916;9;8.2;1;642;9;5.3;1;5.0;1;6.4;1;;;;;0;9;3.4;1;;;6.8;1;310;1;1120;9;14.1;1;310;1;610;9;;;;;;;12.1;1;310;1;610;9;;
13022003;CASSIS;43.222167;5.503167;212;20251231;0.0;1;3.4;1;1915;9;12.9;1;1252;9;7.0;1;8.2;1;9.5;1;;;;;0;9;2.2;1;;;5.2;1;350;1;431;9;10.0;1;340;1;111;9;;;;;;;8.7;1;340;1;111;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250101;0.0;1;8.4;1;525;9;13.4;1;1126;9;9.5;1;10.9;1;5.0;1;;;;;0;9;2.0;1;;;4.0;1;140;1;746;9;6.3;1;300;9;2311;9;;;;;;;6.0;1;300;1;2311;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250102;2.0;1;8.0;1;2116;9;13.0;1;1200;9;10.2;1;10.5;1;5.0;1;;;;;0;9;3.5;1;;;9.1;1;290;9;2045;9;17.6;1;290;9;2318;9;;;;;;;15.9;1;290;1;2318;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250103;0.0;1;4.7;1;1800;9;12.6;1;1331;9;8.7;1;8.7;1;7.9;1;;;;;0;9;7.6;1;;;14.6;1;290;1;1606;9;19.7;1;290;1;1627;9;;;;;;;18.1;1;290;1;1556;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250104;0.0;1;4.0;1;1815;9;12.3;1;833;9;9.4;1;8.2;1;8.3;1;;;;;0;9;1.8;1;;;4.3;1;170;9;2355;9;5.7;1;290;1;1543;9;;;;;;;5.2;1;170;1;2353;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250105;0.0;1;8.7;1;2259;9;12.9;1;1222;9;11.4;1;10.8;1;4.2;1;;;;;0;9;9.9;1;;;16.0;1;140;9;2254;9;20.7;1;140;9;2308;9;;;;;;;19.1;1;140;1;2245;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250106;0.8;1;11.5;1;1802;9;12.3;1;1115;9;11.9;1;11.9;1;0.8;1;;;;;0;9;11.0;1;;;16.7;1;140;1;639;9;22.8;1;140;1;612;9;;;;;;;21.4;1;140;1;612;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250107;0.0;1;7.7;1;618;9;12.8;1;1224;9;9.9;1;10.3;1;5.1;1;;;;;0;9;6.6;1;;;14.7;1;310;1;717;9;21.8;1;310;1;405;9;;;;;;;21.2;1;310;1;410;9;;
13028001;BEC DE L AIGLE;43.174667;5.574167;316;20250108;0.0;1;9.6;1;2327;9;17.4;1;1203;9;12.1;1;13.5;1;7.8;1;;;;;0;9;4.6;1;;;11.1;1;150;1;1953;9;12.8;1;140;1;1941;9;;;;;;;12.4;1;140;1;1952;9;;
